role,source_split,profile,level,pair_id,condition,space,metric,value
primary,test,continuous,24,12,attack_sweep_continuous,65536,B2_benign_trigger,0.6066666666666667
primary,test,continuous,24,12,attack_sweep_continuous,65536,B2_FNR,0.3933333333333333
primary,test,continuous,24,12,attack_sweep_continuous,65536,B2_J,0.0
primary,test,continuous,24,12,attack_sweep_continuous,65536,B5_initial_attack_alert,0.6066666666666667
primary,test,continuous,24,12,attack_sweep_continuous,65536,B5_initial_benign_trigger,0.6066666666666667
primary,test,continuous,24,12,attack_sweep_continuous,65536,B5_initial_FNR,0.3933333333333333
primary,test,continuous,24,12,attack_sweep_continuous,65536,B5_initial_J,0.0
primary,test,continuous,24,12,attack_sweep_continuous,65536,B5_locked_attack_alert,0.0
primary,test,continuous,24,12,attack_sweep_continuous,65536,B5_locked_benign_trigger,0.0
primary,test,continuous,24,12,attack_sweep_continuous,65536,B5_locked_FNR,1.0
primary,test,continuous,24,12,attack_sweep_continuous,65536,B5_locked_J,0.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,entropy_AP,0.30974322685388794
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,unique_ratio_AP,0.31143835071035725
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,B2_attack_alert,1.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,B2_benign_trigger,1.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,B2_FNR,0.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,B2_J,0.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,B5_initial_attack_alert,0.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,B5_initial_benign_trigger,1.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,B5_initial_FNR,1.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,B5_initial_J,-1.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,B5_locked_attack_alert,0.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,B5_locked_benign_trigger,0.26666666666666666
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,B5_locked_FNR,1.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,2048,B5_locked_J,-0.26666666666666666
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,entropy_AP,0.30982657038091044
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,unique_ratio_AP,0.31152394042416903
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,B2_attack_alert,1.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,B2_benign_trigger,1.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,B2_FNR,0.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,B2_J,0.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,B5_initial_attack_alert,0.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,B5_initial_benign_trigger,1.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,B5_initial_FNR,1.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,B5_initial_J,-1.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,B5_locked_attack_alert,0.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,B5_locked_benign_trigger,0.32666666666666666
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,B5_locked_FNR,1.0
secondary,test,continuous,60,0,attack_dup_sweep_continuous,65536,B5_locked_J,-0.32666666666666666
secondary,test,continuous,60,0,attack_fixed_continuous,2048,entropy_AP,0.30962093879954017
secondary,test,continuous,60,0,attack_fixed_continuous,2048,unique_ratio_AP,0.3100800024295346
secondary,test,continuous,60,0,attack_fixed_continuous,2048,B2_attack_alert,1.0
secondary,test,continuous,60,0,attack_fixed_continuous,2048,B2_benign_trigger,1.0
secondary,test,continuous,60,0,attack_fixed_continuous,2048,B2_FNR,0.0
secondary,test,continuous,60,0,attack_fixed_continuous,2048,B2_J,0.0
secondary,test,continuous,60,0,attack_fixed_continuous,2048,B5_initial_attack_alert,0.0
secondary,test,continuous,60,0,attack_fixed_continuous,2048,B5_initial_benign_trigger,1.0
secondary,test,continuous,60,0,attack_fixed_continuous,2048,B5_initial_FNR,1.0
secondary,test,continuous,60,0,attack_fixed_continuous,2048,B5_initial_J,-1.0
secondary,test,continuous,60,0,attack_fixed_continuous,2048,B5_locked_attack_alert,0.0
secondary,test,continuous,60,0,attack_fixed_continuous,2048,B5_locked_benign_trigger,0.26666666666666666
secondary,test,continuous,60,0,attack_fixed_continuous,2048,B5_locked_FNR,1.0
secondary,test,continuous,60,0,attack_fixed_continuous,2048,B5_locked_J,-0.26666666666666666
secondary,test,continuous,60,0,attack_fixed_continuous,65536,entropy_AP,0.30962093879954017
secondary,test,continuous,60,0,attack_fixed_continuous,65536,unique_ratio_AP,0.3100800024295346
secondary,test,continuous,60,0,attack_fixed_continuous,65536,B2_attack_alert,1.0
secondary,test,continuous,60,0,attack_fixed_continuous,65536,B2_benign_trigger,1.0
secondary,test,continuous,60,0,attack_fixed_continuous,65536,B2_FNR,0.0
secondary,test,continuous,60,0,attack_fixed_continuous,65536,B2_J,0.0
secondary,test,continuous,60,0,attack_fixed_continuous,65536,B5_initial_attack_alert,0.0
secondary,test,continuous,60,0,attack_fixed_continuous,65536,B5_initial_benign_trigger,1.0
secondary,test,continuous,60,0,attack_fixed_continuous,65536,B5_initial_FNR,1.0
secondary,test,continuous,60,0,attack_fixed_continuous,65536,B5_initial_J,-1.0
secondary,test,continuous,60,0,attack_fixed_continuous,65536,B5_locked_attack_alert,0.0
secondary,test,continuous,60,0,attack_fixed_continuous,65536,B5_locked_benign_trigger,0.32666666666666666
secondary,test,continuous,60,0,attack_fixed_continuous,65536,B5_locked_FNR,1.0
secondary,test,continuous,60,0,attack_fixed_continuous,65536,B5_locked_J,-0.32666666666666666
secondary,test,continuous,60,0,attack_random_continuous,2048,entropy_AP,0.49926713096579767
secondary,test,continuous,60,0,attack_random_continuous,2048,unique_ratio_AP,0.4671312275998748
secondary,test,continuous,60,0,attack_random_continuous,2048,B2_attack_alert,1.0
secondary,test,continuous,60,0,attack_random_continuous,2048,B2_benign_trigger,1.0
secondary,test,continuous,60,0,attack_random_continuous,2048,B2_FNR,0.0
secondary,test,continuous,60,0,attack_random_continuous,2048,B2_J,0.0
secondary,test,continuous,60,0,attack_random_continuous,2048,B5_initial_attack_alert,1.0
secondary,test,continuous,60,0,attack_random_continuous,2048,B5_initial_benign_trigger,1.0
secondary,test,continuous,60,0,attack_random_continuous,2048,B5_initial_FNR,0.0
secondary,test,continuous,60,0,attack_random_continuous,2048,B5_initial_J,0.0
secondary,test,continuous,60,0,attack_random_continuous,2048,B5_locked_attack_alert,0.26
secondary,test,continuous,60,0,attack_random_continuous,2048,B5_locked_benign_trigger,0.26666666666666666
secondary,test,continuous,60,0,attack_random_continuous,2048,B5_locked_FNR,0.74
secondary,test,continuous,60,0,attack_random_continuous,2048,B5_locked_J,-0.006666666666666654
secondary,test,continuous,60,0,attack_random_continuous,65536,entropy_AP,0.49905189422221474
secondary,test,continuous,60,0,attack_random_continuous,65536,unique_ratio_AP,0.495016985413834
secondary,test,continuous,60,0,attack_random_continuous,65536,B2_attack_alert,1.0
secondary,test,continuous,60,0,attack_random_continuous,65536,B2_benign_trigger,1.0
secondary,test,continuous,60,0,attack_random_continuous,65536,B2_FNR,0.0
secondary,test,continuous,60,0,attack_random_continuous,65536,B2_J,0.0
secondary,test,continuous,60,0,attack_random_continuous,65536,B5_initial_attack_alert,1.0
secondary,test,continuous,60,0,attack_random_continuous,65536,B5_initial_benign_trigger,1.0
secondary,test,continuous,60,0,attack_random_continuous,65536,B5_initial_FNR,0.0
secondary,test,continuous,60,0,attack_random_continuous,65536,B5_initial_J,0.0
secondary,test,continuous,60,0,attack_random_continuous,65536,B5_locked_attack_alert,0.32666666666666666
secondary,test,continuous,60,0,attack_random_continuous,65536,B5_locked_benign_trigger,0.32666666666666666
secondary,test,continuous,60,0,attack_random_continuous,65536,B5_locked_FNR,0.6733333333333333
secondary,test,continuous,60,0,attack_random_continuous,65536,B5_locked_J,0.0
primary,test,continuous,60,0,attack_sweep_continuous,2048,entropy_AP,0.5350942775748732
primary,test,continuous,60,0,attack_sweep_continuous,2048,unique_ratio_AP,0.6890526776767558
primary,test,continuous,60,0,attack_sweep_continuous,2048,B2_attack_alert,1.0
primary,test,continuous,60,0,attack_sweep_continuous,2048,B2_benign_trigger,1.0
primary,test,continuous,60,0,attack_sweep_continuous,2048,B2_FNR,0.0
primary,test,continuous,60,0,attack_sweep_continuous,2048,B2_J,0.0
primary,test,continuous,60,0,attack_sweep_continuous,2048,B5_initial_attack_alert,1.0
primary,test,continuous,60,0,attack_sweep_continuous,2048,B5_initial_benign_trigger,1.0
primary,test,continuous,60,0,attack_sweep_continuous,2048,B5_initial_FNR,0.0
primary,test,continuous,60,0,attack_sweep_continuous,2048,B5_initial_J,0.0
primary,test,continuous,60,0,attack_sweep_continuous,2048,B5_locked_attack_alert,0.32
primary,test,continuous,60,0,attack_sweep_continuous,2048,B5_locked_benign_trigger,0.26666666666666666
primary,test,continuous,60,0,attack_sweep_continuous,2048,B5_locked_FNR,0.6799999999999999
primary,test,continuous,60,0,attack_sweep_continuous,2048,B5_locked_J,0.053333333333333344
primary,test,continuous,60,0,attack_sweep_continuous,65536,entropy_AP,0.49802696724653334
primary,test,continuous,60,0,attack_sweep_continuous,65536,unique_ratio_AP,0.4933562337530823
primary,test,continuous,60,0,attack_sweep_continuous,65536,B2_attack_alert,1.0
primary,test,continuous,60,0,attack_sweep_continuous,65536,B2_benign_trigger,1.0
primary,test,continuous,60,0,attack_sweep_continuous,65536,B2_FNR,0.0
primary,test,continuous,60,0,attack_sweep_continuous,65536,B2_J,0.0
primary,test,continuous,60,0,attack_sweep_continuous,65536,B5_initial_attack_alert,1.0
primary,test,continuous,60,0,attack_sweep_continuous,65536,B5_initial_benign_trigger,1.0
primary,test,continuous,60,0,attack_sweep_continuous,65536,B5_initial_FNR,0.0
primary,test,continuous,60,0,attack_sweep_continuous,65536,B5_initial_J,0.0
primary,test,continuous,60,0,attack_sweep_continuous,65536,B5_locked_attack_alert,0.32
primary,test,continuous,60,0,attack_sweep_continuous,65536,B5_locked_benign_trigger,0.32666666666666666
primary,test,continuous,60,0,attack_sweep_continuous,65536,B5_locked_FNR,0.6799999999999999
primary,test,continuous,60,0,attack_sweep_continuous,65536,B5_locked_J,-0.006666666666666654
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,entropy_AP,0.3094059210035653
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,unique_ratio_AP,0.3112357863058378
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,B2_attack_alert,1.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,B2_benign_trigger,1.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,B2_FNR,0.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,B2_J,0.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,B5_initial_attack_alert,0.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,B5_initial_benign_trigger,1.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,B5_initial_FNR,1.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,B5_initial_J,-1.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,B5_locked_attack_alert,0.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,B5_locked_benign_trigger,0.19333333333333333
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,B5_locked_FNR,1.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,2048,B5_locked_J,-0.19333333333333333
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,entropy_AP,0.30956644712999737
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,unique_ratio_AP,0.310752564578865
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,B2_attack_alert,1.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,B2_benign_trigger,1.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,B2_FNR,0.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,B2_J,0.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,B5_initial_attack_alert,0.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,B5_initial_benign_trigger,1.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,B5_initial_FNR,1.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,B5_initial_J,-1.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,B5_locked_attack_alert,0.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,B5_locked_benign_trigger,0.24666666666666667
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,B5_locked_FNR,1.0
secondary,test,continuous,60,3,attack_dup_sweep_continuous,65536,B5_locked_J,-0.24666666666666667
secondary,test,continuous,60,3,attack_fixed_continuous,2048,entropy_AP,0.30959255135359304
secondary,test,continuous,60,3,attack_fixed_continuous,2048,unique_ratio_AP,0.30991974909575826
secondary,test,continuous,60,3,attack_fixed_continuous,2048,B2_attack_alert,1.0
secondary,test,continuous,60,3,attack_fixed_continuous,2048,B2_benign_trigger,1.0
secondary,test,continuous,60,3,attack_fixed_continuous,2048,B2_FNR,0.0
secondary,test,continuous,60,3,attack_fixed_continuous,2048,B2_J,0.0
secondary,test,continuous,60,3,attack_fixed_continuous,2048,B5_initial_attack_alert,0.0
secondary,test,continuous,60,3,attack_fixed_continuous,2048,B5_initial_benign_trigger,1.0
secondary,test,continuous,60,3,attack_fixed_continuous,2048,B5_initial_FNR,1.0
secondary,test,continuous,60,3,attack_fixed_continuous,2048,B5_initial_J,-1.0
secondary,test,continuous,60,3,attack_fixed_continuous,2048,B5_locked_attack_alert,0.0
secondary,test,continuous,60,3,attack_fixed_continuous,2048,B5_locked_benign_trigger,0.19333333333333333
secondary,test,continuous,60,3,attack_fixed_continuous,2048,B5_locked_FNR,1.0
secondary,test,continuous,60,3,attack_fixed_continuous,2048,B5_locked_J,-0.19333333333333333
secondary,test,continuous,60,3,attack_fixed_continuous,65536,entropy_AP,0.30974399439628864
secondary,test,continuous,60,3,attack_fixed_continuous,65536,unique_ratio_AP,0.3099832128671296
secondary,test,continuous,60,3,attack_fixed_continuous,65536,B2_attack_alert,1.0
secondary,test,continuous,60,3,attack_fixed_continuous,65536,B2_benign_trigger,1.0
secondary,test,continuous,60,3,attack_fixed_continuous,65536,B2_FNR,0.0
secondary,test,continuous,60,3,attack_fixed_continuous,65536,B2_J,0.0
secondary,test,continuous,60,3,attack_fixed_continuous,65536,B5_initial_attack_alert,0.0
secondary,test,continuous,60,3,attack_fixed_continuous,65536,B5_initial_benign_trigger,1.0
secondary,test,continuous,60,3,attack_fixed_continuous,65536,B5_initial_FNR,1.0
secondary,test,continuous,60,3,attack_fixed_continuous,65536,B5_initial_J,-1.0
secondary,test,continuous,60,3,attack_fixed_continuous,65536,B5_locked_attack_alert,0.0
secondary,test,continuous,60,3,attack_fixed_continuous,65536,B5_locked_benign_trigger,0.24666666666666667
secondary,test,continuous,60,3,attack_fixed_continuous,65536,B5_locked_FNR,1.0
secondary,test,continuous,60,3,attack_fixed_continuous,65536,B5_locked_J,-0.24666666666666667
secondary,test,continuous,60,3,attack_random_continuous,2048,entropy_AP,0.5234393037648889
secondary,test,continuous,60,3,attack_random_continuous,2048,unique_ratio_AP,0.5549584196581672
secondary,test,continuous,60,3,attack_random_continuous,2048,B2_attack_alert,1.0
secondary,test,continuous,60,3,attack_random_continuous,2048,B2_benign_trigger,1.0
secondary,test,continuous,60,3,attack_random_continuous,2048,B2_FNR,0.0
secondary,test,continuous,60,3,attack_random_continuous,2048,B2_J,0.0
secondary,test,continuous,60,3,attack_random_continuous,2048,B5_initial_attack_alert,1.0
secondary,test,continuous,60,3,attack_random_continuous,2048,B5_initial_benign_trigger,1.0
secondary,test,continuous,60,3,attack_random_continuous,2048,B5_initial_FNR,0.0
secondary,test,continuous,60,3,attack_random_continuous,2048,B5_initial_J,0.0
secondary,test,continuous,60,3,attack_random_continuous,2048,B5_locked_attack_alert,0.22666666666666666
secondary,test,continuous,60,3,attack_random_continuous,2048,B5_locked_benign_trigger,0.19333333333333333
secondary,test,continuous,60,3,attack_random_continuous,2048,B5_locked_FNR,0.7733333333333333
secondary,test,continuous,60,3,attack_random_continuous,2048,B5_locked_J,0.033333333333333326
secondary,test,continuous,60,3,attack_random_continuous,65536,entropy_AP,0.5015363227815443
